content_id,content_type,title_english,maturity_rating,audio_languages,release_year,monetization_model,genre_normalized,synopsis_text,era_bucket,maturity_tags,cast_size,has_imdb_id,has_imdb_rating,director_names,actor_names,producer_names,storyline_tags,overall_tone_tags,tag_low_confidence,_storyline,_tone,_maturity,_director,_actor,item_id
96c0bd21-20ad-48dc-b209-07d57e34e497,movie,Go For Goals,U,"[""BN""]",2009,SVOD,Drama,"Go For Goals is a heartwarming sports drama that celebrates Bengal’s passion for football. Five inseparable friends whose lives revolve around the game. As they chase dreams and tackle personal struggles, football becomes their escape, their bond, and their ultimate test of loyalty.",2000s,"[""Suitable for all ages""]",3,False,False,"[""Ujjal Mitra"", ""Suman Bhattacharya""]","[""Kaushik Chakraborty"", ""Kabir Suman"", ""Goutam Sarkar""]",[],"[""unlikely_friendship"", ""ensemble_multiple_storylines"", ""survival""]","[""uplifting"", ""emotional"", ""dramatic""]",False,"['unlikely_friendship', 'ensemble_multiple_storylines', 'survival']","['uplifting', 'emotional', 'dramatic']",['suitable for all ages'],"['Ujjal Mitra', 'Suman Bhattacharya']","['Kaushik Chakraborty', 'Kabir Suman', 'Goutam Sarkar']",movie::96c0bd21-20ad-48dc-b209-07d57e34e497
0000015b-ab7e-d6fc-a95b-ff7fd1240000,movie,Fight 1:1,U/A 7+,"[""BN""]",2011,SVOD,Action,"The story unfolds around two rival gangs locked in constant conflict. As clashes intensify and tempers flare, the feud spirals beyond control. With loyalties tested and emotions high, the stage is set for a dramatic showdown. But who will emerge victorious—and at what cost?",2010s,"[""Appropriate for age 7 and above""]",3,True,False,"[""Debaditya""]","[""Satabdi Roy"", ""Tapas Paul"", ""Paran Bandyopadhyay""]",[],"[""family_rivalry"", ""final_battle"", ""betrayal""]","[""tense"", ""intense"", ""chaotic""]",False,"['family_rivalry', 'final_battle', 'betrayal']","['tense', 'intense', 'chaotic']",['appropriate for age 7 and above'],['Debaditya'],"['Satabdi Roy', 'Tapas Paul', 'Paran Bandyopadhyay']",movie::0000015b-ab7e-d6fc-a95b-ff7fd1240000
0000015b-a620-d139-afdf-ae2564ad0000,movie,Hemlock Society,A 18+,"[""BN""]",2012,SVOD,Drama,"A film by Srijit Mukherji, Hemlock Society stars Koel Mallick as Meghna, a heartbroken woman contemplating suicide. She meets Ananda Kar (Parambrata Chattopadhyay), who runs a strange institution that trains people in the art of dying. But in teaching death, he helps her choose life.",2010s,"[""Foul Language"", ""Smoking"", ""Alcohol"", ""Suicide"", ""Mature themes""]",4,True,True,"[""Srijit Mukherji""]","[""Koel Mallick"", ""Parambrata Chattopadhyay"", ""Roopa Ganguly"", ""Dipankar Dey""]","[""SVF Entertainment Pvt Ltd""]","[""self_discovery"", ""life_threat"", ""reconciliation""]","[""bittersweet"", ""emotional"", ""dramatic""]",False,"['self_discovery', 'life_threat', 'reconciliation']","['bittersweet', 'emotional', 'dramatic']","['alcohol', 'foul language', 'mature themes', 'smoking', 'suicide']",['Srijit Mukherji'],"['Koel Mallick', 'Parambrata Chattopadhyay', 'Roopa Ganguly', 'Dipankar Dey']",movie::0000015b-a620-d139-afdf-ae2564ad0000
0000015b-a61f-db02-a7ff-ee5f529f0000,movie,Haripada Bandwala,U/A 13+,"[""BN""]",2016,SVOD,Comedy,"Haripada, an ordinary man, is kidnapped by a dangerous criminal. To survive, he takes on a false identity, stepping into a life full of lies, fear, and unexpected twists. As he gets pulled deeper into a risky game, one question remains—can he escape, or has fate written a new story for him?",2010s,"[""Violence""]",3,True,True,"[""Pathikrit Basu""]","[""Ankush Hazra"", ""Nussrat Jahan"", ""Kharaj Mukherjee""]","[""SVF Entertainment Pvt Ltd""]","[""kidnapping"", ""deception_disguise"", ""life_threat""]","[""tense"", ""suspenseful""]",False,"['kidnapping', 'deception_disguise', 'life_threat']","['tense', 'suspenseful']",['violence'],['Pathikrit Basu'],"['Ankush Hazra', 'Nussrat Jahan', 'Kharaj Mukherjee']",movie::0000015b-a61f-db02-a7ff-ee5f529f0000
0000015b-a61e-d01e-a37f-eeff35d60000,movie,Har Har Byomkesh,U/A 13+,"[""BN""]",2015,SVOD,Detective,"Detective Byomkesh Bakshi travels to Varanasi to investigate the mysterious death of Deepnarayan. While everyone believes it to be suicide, Byomkesh senses something more sinister. As he digs deeper, hidden motives and dark secrets begin to unravel in this gripping whodunit.",2010s,"[""Sexual Content"", ""Violence""]",4,True,True,"[""Arindam Sil""]","[""Abir Chatterjee"", ""Ritwick Chakraborty"", ""Sohini Sarkar"", ""Nussrat Jahan""]","[""SVF Entertainment Pvt Ltd""]","[""murder_mystery"", ""crime_investigation"", ""cover_up""]","[""mysterious"", ""suspenseful""]",False,"['murder_mystery', 'crime_investigation', 'cover_up']","['mysterious', 'suspenseful']","['sexual content', 'violence']",['Arindam Sil'],"['Abir Chatterjee', 'Ritwick Chakraborty', 'Sohini Sarkar', 'Nussrat Jahan']",movie::0000015b-a61e-d01e-a37f-eeff35d60000
0000015b-a58f-d76f-afdf-f59f97590000,movie,Josh,U/A 16+,"[""BN""]",2010,SVOD,Action,"Indra arrives in the city to spend time with his friend Rajib but finds his heart drawn to Rajib’s sister, Anu. As they grow closer, Indra struggles with his feelings, fearing they may hurt their bond. Will he take the leap and confess his love, or stay silent and let her slip away?",2010s,"[""Violence"", ""Alcohol"", ""Smoking"", ""Foul Language""]",6,True,True,"[""Rabi Kinagi""]","[""Jeet"", ""Srabanti Chatterjee"", ""Tapas Paul"", ""Supriyo Dutta"", ""Laboni Sarkar"", ""Haradhan Bandopadhyay""]","[""SVF Entertainment Pvt Ltd""]","[""self_discovery"", ""forbidden_love""]","[""emotional"", ""dramatic""]",False,"['self_discovery', 'forbidden_love']","['emotional', 'dramatic']","['alcohol', 'foul language', 'smoking', 'violence']",['Rabi Kinagi'],"['Jeet', 'Srabanti Chatterjee', 'Tapas Paul', 'Supriyo Dutta', 'Laboni Sarkar', 'Haradhan Bandopadhyay']",movie::0000015b-a58f-d76f-afdf-f59f97590000
0000015b-a58e-db02-a7ff-edceeefc0000,movie,Yoddha (2014),U/A 13+,"[""BN""]",2014,SVOD,Action,"Rudra, a brave warrior, is torn apart from his love, Durga. Centuries later, they are reborn as Abir and Nandini. Drawn to each other once more, their past lives echo through time. As destiny unfolds, will this life give them the love they were once denied? A tale of timeless romance.",2010s,"[""Violence""]",5,True,True,"[""Raj Chakraborty""]","[""Dev"", ""Mimi Chakraborty"", ""Rajatava Dutta"", ""Nigel Akkara"", ""Supriyo Dutta""]","[""SVF Entertainment Pvt Ltd""]","[""life_threat"", ""self_discovery"", ""midlife_crisis""]","[""dramatic"", ""emotional"", ""mysterious""]",True,"['life_threat', 'self_discovery', 'midlife_crisis']","['dramatic', 'emotional', 'mysterious']",['violence'],['Raj Chakraborty'],"['Dev', 'Mimi Chakraborty', 'Rajatava Dutta', 'Nigel Akkara', 'Supriyo Dutta']",movie::0000015b-a58e-db02-a7ff-edceeefc0000
0000015b-a58d-d01e-a37f-edff29130000,movie,Janmadata,U/A 7+,"[""BN""]",2008,SVOD,Drama,"Once inseparable, two friends become bitter enemies, dividing their families for generations. Years later, their grandchildren cross paths—unaware of the past that binds them. As love and friendship blossom, they must decide: will they carry forward the hatred, or finally break the cycle?",2000s,"[""Appropriate for age 7 and above""]",3,True,True,"[""Swapan Saha""]","[""Ranjit Mallick"", ""Jisshu Sengupta"", ""Rachana Banerjee""]","[""Jhamu Sughand"", ""Prosenjit""]","[""family_rivalry"", ""forbidden_love"", ""reconciliation""]","[""dramatic"", ""emotional""]",False,"['family_rivalry', 'forbidden_love', 'reconciliation']","['dramatic', 'emotional']",['appropriate for age 7 and above'],['Swapan Saha'],"['Ranjit Mallick', 'Jisshu Sengupta', 'Rachana Banerjee']",movie::0000015b-a58d-d01e-a37f-edff29130000
0000015b-a58e-d6fc-a95b-f7df70880000,movie,Jiban Niye Khela,U/A 7+,"[""BN""]",1999,SVOD,Drama,"Dr. Subhankar joins a neglected village hospital, bringing hope to a community long forgotten. As he heals with compassion and challenges deep-rooted corruption, resistance grows stronger. Can he fight the odds and stay true to his mission, or will the system force him to give up the fight?",1990s,"[""Appropriate for age 7 and above""]",4,True,True,"[""Anjan Choudhury""]","[""Ranjit Mallick"", ""Biplab Chatterjee"", ""Debasree Roy"", ""Haradhan Bandopadhyay""]","[""SVF Entertainment Pvt Ltd""]","[""social_injustice"", ""political_unrest"", ""class_divide""]","[""dramatic"", ""tense""]",False,"['social_injustice', 'political_unrest', 'class_divide']","['dramatic', 'tense']",['appropriate for age 7 and above'],['Anjan Choudhury'],"['Ranjit Mallick', 'Biplab Chatterjee', 'Debasree Roy', 'Haradhan Bandopadhyay']",movie::0000015b-a58e-d6fc-a95b-f7df70880000
0000015b-a58a-d6fc-a95b-f7db8dd80000,movie,Jackpot,U/A 7+,"[""BN""]",2009,SVOD,Comedy,Arka and Dodo participate in a reality show with false identities to blend into their surroundings and find themselves in a complex situation that will change their lives forever. Celebrate the spirit of friendship with Jackpot!,2000s,"[""Appropriate for age 7 and above""]",4,True,True,[],"[""Kaushik Ganguly"", ""Hiraan Chatterjee"", ""Koel Mallick"", ""Rahul Arunoday Banerjee""]","[""SVF Entertainment Pvt Ltd""]","[""deception_disguise"", ""unlikely_friendship"", ""mistaken_identity""]","[""comedic"", ""chaotic""]",False,"['deception_disguise', 'unlikely_friendship', 'mistaken_identity']","['comedic', 'chaotic']",['appropriate for age 7 and above'],[],"['Kaushik Ganguly', 'Hiraan Chatterjee', 'Koel Mallick', 'Rahul Arunoday Banerjee']",movie::0000015b-a58a-d6fc-a95b-f7db8dd80000
0000015b-a588-d139-afdf-afad8dc10000,movie,I Love You,U/A 7+,"[""BN""]",2006,SVOD,Romantic,"Rahul, a modern guy from the city, crosses paths with Pooja, a traditional girl rooted in simplicity. Despite their contrasting worlds, love blossoms between them. As their bond grows, they break social stereotypes and prove that love knows no boundaries. A sweet story of opposites attracting.",2000s,"[""Appropriate for age 7 and above""]",5,True,True,"[""Rabi Kinagi""]","[""Dev"", ""Paayel Sarkar"", ""Tapas Paul"", ""Paoli Dam"", ""Rajatava Dutta""]","[""SVF Entertainment Pvt Ltd""]","[""class_divide"", ""forbidden_love"", ""reconciliation""]","[""heartwarming"", ""emotional""]",False,"['class_divide', 'forbidden_love', 'reconciliation']","['heartwarming', 'emotional']",['appropriate for age 7 and above'],['Rabi Kinagi'],"['Dev', 'Paayel Sarkar', 'Tapas Paul', 'Paoli Dam', 'Rajatava Dutta']",movie::0000015b-a588-d139-afdf-afad8dc10000
0000015b-a589-d76f-afdf-f59956b40000,movie,Iti Mrinalini,U/A 16+,"[""BN""]",2011,SVOD,Drama,"On a lonely night, an ageing actress prepares to end her life, revisiting memories of lost love, ambition, and regret. As she writes her final letter, the lines between her reel and real selves blur. Iti Mrinalini stars Aparna Sen and Konkona Sen Sharma in a deeply personal, reflective drama.",2010s,"[""Sexual Content""]",2,True,True,"[""Aparna Sen"", ""Aparna Sen""]","[""Konkona Sen Sharma"", ""Kaushik Sen""]","[""SVF Entertainment Pvt Ltd""]","[""life_threat"", ""self_discovery"", ""midlife_crisis""]","[""tragic"", ""bittersweet"", ""emotional""]",False,"['life_threat', 'self_discovery', 'midlife_crisis']","['tragic', 'bittersweet', 'emotional']",['sexual content'],"['Aparna Sen', 'Aparna Sen']","['Konkona Sen Sharma', 'Kaushik Sen']",movie::0000015b-a589-d76f-afdf-f59956b40000
0000015b-a107-d6fc-a95b-f75ff4870000,movie,Love (2008),U/A 16+,"[""BN""]",2008,SVOD,Romance,"Inspired by Erich Segal’s Love Story, Love follows Rahul and Ria—two young hearts from starkly different worlds. As they fall deeply for each other, cultural gaps and family pressure threaten to tear them apart. But when life throws an even harsher twist, love becomes their only anchor.",2000s,"[""Smoking"", ""Alcohol"", ""Violence"", ""Foul language"", ""Mature themes"", ""Nudity"", ""Gore"", ""Substance use""]",3,True,True,"[""Riingo Banerjee""]","[""Jisshu Sengupta"", ""Koel Mallick"", ""George Baker""]","[""SVF Entertainment Pvt Ltd""]","[""class_divide"", ""forbidden_love"", ""betrayal""]","[""emotional"", ""dramatic"", ""tragic""]",False,"['class_divide', 'forbidden_love', 'betrayal']","['emotional', 'dramatic', 'tragic']","['alcohol', 'foul language', 'gore', 'mature themes', 'nudity', 'smoking', 'substance use', 'violence']",['Riingo Banerjee'],"['Jisshu Sengupta', 'Koel Mallick', 'George Baker']",movie::0000015b-a107-d6fc-a95b-f75ff4870000
0000015b-a106-d76f-afdf-f516e9b80000,movie,Krishna,U/A 13+,"[""BN""]",2007,SVOD,Action,"DSP Bijoy Mukherjee, known for his honesty and courage, is devastated by his brother’s murder. Determined to bring the killers to justice, he takes on a powerful nexus of crime and corruption. As the stakes rise, Bijoy must risk everything to fulfill his mission—and his promise for justice.",2000s,"[""Violence""]",3,False,False,"[""Sanker Roy""]","[""Tapas Paul"", ""Biplab Chatterjee"", ""Indrani Dutta""]","[""Kolkata Entertainment""]","[""murder_mystery"", ""crime_investigation"", ""betrayal""]","[""tense"", ""intense"", ""dramatic""]",False,"['murder_mystery', 'crime_investigation', 'betrayal']","['tense', 'intense', 'dramatic']",['violence'],['Sanker Roy'],"['Tapas Paul', 'Biplab Chatterjee', 'Indrani Dutta']",movie::0000015b-a106-d76f-afdf-f516e9b80000
0000015b-a107-d429-af7b-e1ff3f4e0000,movie,Le Halua Le,U/A 7+,"[""BN""]",2012,SVOD,Comedy,"Sonali and Subho are complete opposites sharing a shoebox flat for the cheap rent. From fridge wars to loud snoring, every day is a new battlefield. But amid the madness, something unexpected brews. Will they bury the hatchet or just keep hiding each other’s socks for revenge?",2010s,"[""Appropriate for age 7 and above""]",6,True,True,"[""Raja Chanda""]","[""Hiraan Chatterjee"", ""Soham Chakraborty"", ""Paayel Sarkar"", ""Mithun Chakraborty"", ""Laboni Sarkar"", ""Rajatava Dutta""]","[""SVF Entertainment Pvt Ltd""]","[""comedy_of_errors"", ""domestic_conflict"", ""betrayal""]","[""comedic"", ""chaotic""]",False,"['comedy_of_errors', 'domestic_conflict', 'betrayal']","['comedic', 'chaotic']",['appropriate for age 7 and above'],['Raja Chanda'],"['Hiraan Chatterjee', 'Soham Chakraborty', 'Paayel Sarkar', 'Mithun Chakraborty', 'Laboni Sarkar', 'Rajatava Dutta']",movie::0000015b-a107-d429-af7b-e1ff3f4e0000
0000015b-a106-d429-af7b-e1ff956c0000,movie,Kranti,U/A 16+,"[""BN""]",2007,SVOD,Action,"Jeet plays Jeet, a man who returns to his village only to find it under the grip of crime and corruption. As he takes on the powerful to protect the innocent, he also tries to rekindle his bond with Rai (Swastika Mukherjee).",2000s,"[""Violence""]",4,True,True,"[""Riingo Banerjee""]","[""Jeet"", ""Swastika Mukherjee"", ""Ashish Vidyarthi"", ""Rishi Kaushik""]","[""SVF Entertainment Pvt Ltd""]","[""social_injustice"", ""crime_investigation"", ""reconciliation""]","[""intense"", ""dramatic""]",False,"['social_injustice', 'crime_investigation', 'reconciliation']","['intense', 'dramatic']",['violence'],['Riingo Banerjee'],"['Jeet', 'Swastika Mukherjee', 'Ashish Vidyarthi', 'Rishi Kaushik']",movie::0000015b-a106-d429-af7b-e1ff956c0000
0000015b-a105-d66c-a97b-ed07f61c0000,movie,Ki Kore Toke Bolbo,U/A 13+,"[""BN""]",2016,SVOD,Romantic,"Anjali asks for a divorce from Akash on their wedding night, but the court asks the couple to stay together for six months before ending the marriage. In the course of these few months, Anjali ends up falling in love with Akash, but the way to Akash's heart is not so simple anymore.",2010s,"[""Violence""]",2,True,True,"[""Rabi Kinagi""]","[""Mimi Chakraborty"", ""Ankush Hazra""]","[""SVF Entertainment Pvt Ltd""]","[""domestic_conflict"", ""reconciliation"", ""legal_case_trial""]","[""comedic"", ""emotional""]",False,"['domestic_conflict', 'reconciliation', 'legal_case_trial']","['comedic', 'emotional']",['violence'],['Rabi Kinagi'],"['Mimi Chakraborty', 'Ankush Hazra']",movie::0000015b-a105-d66c-a97b-ed07f61c0000
0000015b-a104-d01e-a37f-edff82ad0000,movie,Khaad,A 18+,"[""BN""]",2014,SVOD,Drama,"After surviving a near-fatal bus accident, a group of strangers is shaken to the core. As they recover, each begins to experience strange, spiritual shifts—blurring the line between the seen and unseen. What begins as survival soon turns into a journey of awakening, reflection, and reckoning.",2010s,"[""Foul Language""]",4,True,True,[],"[""Kaushik Ganguly"", ""Mimi Chakraborty"", ""Rudranil Ghosh"", ""Tanusree Chakraborty""]","[""SVF Entertainment Pvt Ltd""]","[""survival"", ""supernatural_threat"", ""self_discovery""]","[""mysterious"", ""dramatic"", ""eerie""]",False,"['survival', 'supernatural_threat', 'self_discovery']","['mysterious', 'dramatic', 'eerie']",['foul language'],[],"['Kaushik Ganguly', 'Mimi Chakraborty', 'Rudranil Ghosh', 'Tanusree Chakraborty']",movie::0000015b-a104-d01e-a37f-edff82ad0000
0000015b-a103-d139-afdf-af2702b50000,movie,Kellafate,U/A 13+,"[""BN""]",2010,SVOD,Drama,"Shibu’s life changes when he meets Pallabi and falls in love with her. But soon, he discovers she’s dealing with serious problems. Determined to help, Shibu steps in to support her. As their bond grows, he must find the courage and wisdom to solve her troubles and win her love.",2010s,"[""Violence"", ""Foul Language""]",2,True,True,"[""Sujit Guha""]","[""Ankush Hazra"", ""Rupasree""]",[],"[""self_discovery"", ""reconciliation""]","[""emotional"", ""dramatic""]",False,"['self_discovery', 'reconciliation']","['emotional', 'dramatic']","['foul language', 'violence']",['Sujit Guha'],"['Ankush Hazra', 'Rupasree']",movie::0000015b-a103-d139-afdf-af2702b50000
0000015b-a102-d403-a95b-bfe398fa0000,movie,Kalpurush,U/A 7+,"[""BN""]",2005,SVOD,Drama,"Sumanta (Rahul Bose) is stuck in a crumbling marriage. When he meets his estranged father (Mithun Chakraborty) after years, memories resurface. As silence gives way to truth, Kalpurush, also starring Sameera Reddy, unfolds as a quiet meditation on time and forgiveness.",2000s,"[""Appropriate for age 7 and above""]",3,True,True,"[""Buddhadeb Dasgupta""]","[""Mithun Chakraborty"", ""Rahul Bose"", ""Sameera Reddy""]","[""Sanjay Routray"", ""Jhamu Sughand""]","[""family_conflict"", ""reconciliation"", ""self_discovery""]","[""dramatic"", ""emotional"", ""bittersweet""]",False,"['family_conflict', 'reconciliation', 'self_discovery']","['dramatic', 'emotional', 'bittersweet']",['appropriate for age 7 and above'],['Buddhadeb Dasgupta'],"['Mithun Chakraborty', 'Rahul Bose', 'Sameera Reddy']",movie::0000015b-a102-d403-a95b-bfe398fa0000
0000015b-a071-dadf-a7ff-a8fbeb6e0000,movie,Mon Chaye Tomay,U/A 7+,"[""BN""]",2010,SVOD,Drama,"A young couple deeply in love dreams of a future together, but their families strongly oppose the match. Faced with resistance, they must navigate emotional hurdles, generational conflicts, and personal sacrifices to prove their love. Will they manage to win over their families and unite?",2010s,"[""Appropriate for age 7 and above""]",3,True,False,"[""Prabir Kar""]","[""Soumitra Chatterjee"", ""Debika Mukherjee"", ""Pamela""]",[],"[""forbidden_love"", ""family_conflict""]","[""dramatic"", ""emotional"", ""bittersweet""]",False,"['forbidden_love', 'family_conflict']","['dramatic', 'emotional', 'bittersweet']",['appropriate for age 7 and above'],['Prabir Kar'],"['Soumitra Chatterjee', 'Debika Mukherjee', 'Pamela']",movie::0000015b-a071-dadf-a7ff-a8fbeb6e0000
0000015b-a070-d126-a1db-a87731f30000,movie,Mishawr Rawhoshyo,U/A 7+,"[""BN""]",2013,SVOD,Adventure,"Based on the works of Sunil Gangopadhyay, Mishawr Rahasya explores the story of Al Mamun, an Egyptian business tycoon, who asks Kakababu to help him decode some hieroglyphic symbols that will help trace the will of his teacher.",2010s,"[""Appropriate for age 7 and above""]",4,True,True,"[""Srijit Mukherji""]","[""Prosenjit Chatterjee"", ""Indraneil Sengupta"", ""Aryann Bhowmik"", ""Tridha Choudhury""]","[""SVF Entertainment Pvt Ltd""]","[""missing_person""]","[""mysterious"", ""dramatic""]",True,['missing_person'],"['mysterious', 'dramatic']",['appropriate for age 7 and above'],['Srijit Mukherji'],"['Prosenjit Chatterjee', 'Indraneil Sengupta', 'Aryann Bhowmik', 'Tridha Choudhury']",movie::0000015b-a070-d126-a1db-a87731f30000
0000015b-a06f-d139-afdf-ae6f367f0000,movie,Minister Fatakesto,U/A 7+,"[""BN""]",2007,SVOD,Action,"This comic-political drama follows the journey of a well-meaning politician, played by Mithun Chakraborty, who genuinely wants to bring change. But his honesty lands him in hilarious and chaotic situations as he battles corrupt rivals, public pressure, and twists in his fight to do what's right!",2000s,"[""Appropriate for age 7 and above""]",3,True,True,"[""Swapan Saha""]","[""Mithun Chakraborty"", ""Koel Mallick"", ""Soumitra Chatterjee""]","[""SVF Entertainment Pvt Ltd""]","[""political_unrest"", ""social_injustice"", ""comedy_of_errors""]","[""comedic"", ""chaotic"", ""dramatic""]",False,"['political_unrest', 'social_injustice', 'comedy_of_errors']","['comedic', 'chaotic', 'dramatic']",['appropriate for age 7 and above'],['Swapan Saha'],"['Mithun Chakraborty', 'Koel Mallick', 'Soumitra Chatterjee']",movie::0000015b-a06f-d139-afdf-ae6f367f0000
0000015b-a06e-d099-a15b-b67e68710000,movie,Memories In March,U/A 16+,"[""BN""]",2011,SVOD,Drama,"Memories in March showcases Deepti Naval as Arati, a grieving mother who comes to Kolkata after her son Siddhartha’s death. There, she meets Ornub (Rituparno Ghosh), his close friend, and discovers a side of her son she never knew. Raima Sen plays Siddhartha’s colleague.",2010s,"[""Gore""]",2,True,True,"[""Sanjoy Nag"", ""Rituparno Ghosh""]","[""Deepti Naval"", ""Raima Sen""]","[""SVF Entertainment Pvt Ltd""]","[""family_secrets"", ""self_discovery""]","[""emotional"", ""bittersweet"", ""dramatic""]",False,"['family_secrets', 'self_discovery']","['emotional', 'bittersweet', 'dramatic']",['gore'],"['Sanjoy Nag', 'Rituparno Ghosh']","['Deepti Naval', 'Raima Sen']",movie::0000015b-a06e-d099-a15b-b67e68710000
0000015b-a06d-d705-addb-ff6f1ad60000,movie,Mayar Badhon,U/A 7+,"[""BN""]",1997,SVOD,Drama,"Sagar (Prosenjit Chatterjee) and Shipra (Rituparna Sengupta) lose their baby in a hospital fire. Years later, love and tragedy reveal the truth about Maya (Srabanti Chatterjee) and Trishna in a moving family drama.",1990s,"[""Appropriate for age 7 and above""]",4,True,False,"[""Swapan Saha""]","[""Prosenjit Chatterjee"", ""Rituparna Sengupta"", ""Satabdi Roy"", ""Srabanti Chatterjee""]","[""SVF Entertainment Pvt Ltd""]","[""family_secrets"", ""paternity_question""]","[""emotional"", ""tragic"", ""dramatic""]",False,"['family_secrets', 'paternity_question']","['emotional', 'tragic', 'dramatic']",['appropriate for age 7 and above'],['Swapan Saha'],"['Prosenjit Chatterjee', 'Rituparna Sengupta', 'Satabdi Roy', 'Srabanti Chatterjee']",movie::0000015b-a06d-d705-addb-ff6f1ad60000
0000015b-a06d-d01e-a37f-ecffbd410000,movie,Meghe Dhaka Tara,U/A 13+,"[""BN""]",2013,SVOD,Social,"Based on the life of Ritwik Ghatak, Meghe Dhaka Tara tells the story of Nilkantha Bagchi, a filmmaker in a mental asylum. Haunted by Partition, personal loss, and creative struggles, he stages a play to reclaim his voice, reflecting an artist’s fight against despair and silence.",2010s,"[""Foul Language"", ""Violence""]",3,True,False,"[""Kamaleswar Mukherjee""]","[""Saswata Chatterjee"", ""Ananya Chatterjee"", ""Abir Chatterjee""]","[""SVF Entertainment Pvt Ltd""]","[""self_discovery"", ""social_injustice"", ""midlife_crisis""]","[""dramatic"", ""tragic"", ""emotional""]",False,"['self_discovery', 'social_injustice', 'midlife_crisis']","['dramatic', 'tragic', 'emotional']","['foul language', 'violence']",['Kamaleswar Mukherjee'],"['Saswata Chatterjee', 'Ananya Chatterjee', 'Abir Chatterjee']",movie::0000015b-a06d-d01e-a37f-ecffbd410000
0000015b-a06b-d0ca-afdf-be6f2fda0000,movie,Mastan,U/A 16+,"[""BN""]",2004,SVOD,Action,"Raju Babu, scarred by a harsh past, finds direction in the guidance of his foster father and walks the same path to secure a better future. But the road he chooses comes with its own price—turning his quest for peace into a storm of power, loyalty, and buried truths.",2000s,"[""Violence""]",3,False,True,"[""Rabi Kinagi""]","[""Jeet"", ""Swastika Mukherjee"", ""Mihir Das""]","[""SVF Entertainment Pvt Ltd""]","[""family_secrets"", ""betrayal"", ""self_discovery""]","[""dramatic"", ""intense""]",False,"['family_secrets', 'betrayal', 'self_discovery']","['dramatic', 'intense']",['violence'],['Rabi Kinagi'],"['Jeet', 'Swastika Mukherjee', 'Mihir Das']",movie::0000015b-a06b-d0ca-afdf-be6f2fda0000
0000015b-a06a-db02-a7ff-e86ac5dc0000,movie,Manush Manusher Janya,U,"[""BN""]",1998,FREE,Drama,"Set against a backdrop of inequality, the film portrays the lives of people from varied social and economic backgrounds. As their paths intersect, it sheds light on the hardships they face, the resilience they show, and the hopes they cling to in a society marked by deep divides.",1990s,"[""Suitable for all ages""]",3,True,False,"[""Niranjan Dey""]","[""Abhishek Chatterjee"", ""Sumitra Mukherjee"", ""Santu Mukherjee""]",[],"[""social_injustice"", ""class_divide"", ""survival""]","[""dramatic"", ""emotional"", ""empowering""]",False,"['social_injustice', 'class_divide', 'survival']","['dramatic', 'emotional', 'empowering']",['suitable for all ages'],['Niranjan Dey'],"['Abhishek Chatterjee', 'Sumitra Mukherjee', 'Santu Mukherjee']",movie::0000015b-a06a-db02-a7ff-e86ac5dc0000
0000015b-a06a-dadf-a7ff-a8eb42340000,movie,Mama Square,U/A 13+,"[""BN""]",2010,FREE,Comedy,"Tia is in love with Sourav, but the relatives who raised her strongly disapprove of their relationship. As emotions run high and tensions grow, the couple must navigate family drama, generational differences, and heartfelt pleas to prove that love can bridge any divide.",2010s,"[""Violence""]",2,True,False,"[""Sanat Dutta""]","[""Tapas Paul"", ""Ritojit""]",[],"[""forbidden_love"", ""family_conflict""]","[""comedic"", ""emotional"", ""heartwarming""]",False,"['forbidden_love', 'family_conflict']","['comedic', 'emotional', 'heartwarming']",['violence'],['Sanat Dutta'],"['Tapas Paul', 'Ritojit']",movie::0000015b-a06a-dadf-a7ff-a8eb42340000
0000015b-a068-ddbd-a9db-f0ffd9a00000,movie,Majnu,U/A 7+,"[""BN""]",2013,SVOD,Romance,"Avik, a small-town boy, comes to Kolkata chasing his dreams. Just when the city starts to overwhelm him, he meets Meghna—sharp, spirited, and nothing like him. As their lives collide, love brews in the chaos, setting off a chain of choices that could change everything.",2010s,"[""Appropriate for age 7 and above""]",2,True,True,"[""Rajib Kumar Biswas""]","[""Hiraan Chatterjee"", ""Srabanti Chatterjee""]","[""SVF Entertainment Pvt Ltd""]","[""self_discovery""]","[""emotional"", ""dramatic""]",True,['self_discovery'],"['emotional', 'dramatic']",['appropriate for age 7 and above'],['Rajib Kumar Biswas'],"['Hiraan Chatterjee', 'Srabanti Chatterjee']",movie::0000015b-a068-ddbd-a9db-f0ffd9a00000
0000015b-a068-d403-a95b-beeb2d2a0000,movie,Mahanagar @ Kolkata,A 18+,"[""BN""]",2010,SVOD,Drama,"Based on Nabarun Bhattacharya’s works, the film is set in Kolkata—a city where old traditions meet a fast-changing world. As people try to hold on to memories while facing modern realities, the story explores the push and pull between past and present in everyday lives.",2010s,"[""Sexual Content"", ""Violence""]",2,True,True,"[""Suman Mukhopadhyay"", ""Anjan Dutt""]","[""Rituparna Sengupta"", ""Chandan Roy Sanyal""]","[""AVA Film Productions Pvt Ltd""]","[""class_divide"", ""self_discovery""]","[""dramatic"", ""bittersweet""]",False,"['class_divide', 'self_discovery']","['dramatic', 'bittersweet']","['sexual content', 'violence']","['Suman Mukhopadhyay', 'Anjan Dutt']","['Rituparna Sengupta', 'Chandan Roy Sanyal']",movie::0000015b-a068-d403-a95b-beeb2d2a0000
